bea_code,111CA,113FF,211,212,213,22,23,321,327,331,332,333,334,335,3361MV,3364OT,337,339,311FT,313TT,315AL,322,323,324,325,326,42,441,445,452,4A0,481,482,483,484,485,486,487OS,493,511,512,513,514,521CI,523,524,525,HS,ORE,532RL,5411,5415,5412OP,55,561,562,61,621,622,623,624,711AS,713,721,722,81,GFGD,GFGN,GFE,GSLG,GSLE,Used,Other
5415,0.0054133,0.0023864,0.0204547,0.0105211,0.0049022,0.0106555,0.0080537,0.0075751,0.007924,0.0092618,0.0103739,0.0095706,0.0031531,0.0065086,0.0076733,0.0095354,0.0085614,0.005937,0.0066001,0.0060205,0.0046046,0.0075872,0.0089865,0.0136381,0.0041906,0.0067574,0.0124959,0.0171536,0.0066022,0.0073921,0.0085103,0.0077304,0.0175042,0.0088437,0.0062619,0.0093468,0.0038827,0.0060691,0.0038733,0.0184662,0.0061426,0.009075,0.0252884,0.0100397,0.0264136,0.010437,0.0237805,0.0013385,0.0107823,0.0066616,0.011511,1.0181654,0.0106599,0.0070437,0.0183629,0.0098834,0.0117184,0.0066929,0.0117529,0.0081694,0.009685,0.0063431,0.0123258,0.0065458,0.0098266,0.0084915,0.013095,0.0338571,0.0042522,0.0165781,0.0231447,0.0124267,0.0338571
5412OP,0.0356623,0.0176976,0.0407062,0.0517453,0.0373638,0.0651012,0.0668764,0.0513711,0.0556689,0.062914,0.0536303,0.0430713,0.0158687,0.0486852,0.0511986,0.0300006,0.0660683,0.0435938,0.0510866,0.0472736,0.0366281,0.0551679,0.050053,0.0335552,0.0272955,0.0516994,0.0937464,0.1174131,0.0644798,0.0377113,0.094128,0.03375,0.0537641,0.0785671,0.0415994,0.06854,0.069772699999999993,0.0377943,0.0400164,0.0842275,0.072981,0.0833355,0.1309605,0.0732519,0.1216188,0.0677569,0.1037027,0.0087439,0.0900828,0.0677671,0.0441003,0.0729526,1.1084859,0.1015002,0.080679,0.0589952,0.0605035,0.0507413,0.0769216,0.0638903,0.0541655,0.0803426,0.0935255,0.0472234,0.0648113,0.0725688,0.1374649,0.0509873,0.0383246,0.0620694,0.1274048,0.0576573,0.0509873
55,0.0195663,0.0061051,0.0978341,0.0898814,0.039092,0.0132977,0.0262291,0.0218526,0.0395844,0.0334695,0.0306557,0.0463871,0.0172846,0.0355309,0.0459369,0.0269773,0.0265048,0.0339171,0.0497979,0.0423725,0.0385743,0.033166,0.0237437,0.0641907,0.031657,0.0297593,0.064093,0.0180215,0.0225393,0.0436275,0.0343334,0.0315145,0.0144517,0.0468261,0.0278178,0.0179805,0.0079581,0.0327459,0.0189753,0.0174397,0.0106339,0.0157134,0.0158529,0.0140165,0.0384181,0.0122599,0.0358517,0.0021237,0.0469598,0.0484487,0.0145139,0.0135102,0.0196774,1.0121265,0.0283371,0.0458491,0.0302508,0.0488223,0.0240333,0.0365383,0.0198636,0.0232443,0.0270924,0.0274072,0.0810444,0.024464,0.0116152,0.008488,0.0087779,0.0129033,0.0223813,0.0260195,0.008488
561,0.0183058,0.007384,0.019659,0.0247016,0.0230804,0.0311638,0.0249117,0.0271176,0.0306107,0.0465622,0.0493095,0.0262625,0.0103218,0.0282947,0.0319002,0.030224,0.0293819,0.0245295,0.0255572,0.0242744,0.0479952,0.0319751,0.0517711,0.0177616,0.0163754,0.0274488,0.0507626,0.0432881,0.0356532,0.0322093,0.0428303,0.0420345,0.033654,0.1548048,0.0457469,0.1165147,0.059462,0.0498521,0.0495198,0.063939,0.0287713,0.0590562,0.0716914,0.0334227,0.0551399,0.0276818,0.041838,0.0047035,0.1544071,0.0920704,0.036358,0.0615495,0.0517517,0.0486096,1.0807114,0.0561882,0.0457435,0.042726600000000003,0.0739218,0.0705158,0.0336146,0.0512903,0.0493846,0.0322237,0.0397523,0.0442472,0.0257885,0.039981,0.0193337,0.0350876,0.0514319,0.0412745,0.039981
562,0.0025812,0.0011531,0.0036024,0.0030591,0.0023004,0.0059792,0.003655,0.0033919,0.0044522,0.0059834,0.0043603,0.002958,0.0010243,0.0033546,0.003219,0.0019223,0.0043347,0.0025395,0.0040126,0.0039417,0.0023901,0.0048883,0.0043456,0.0029296,0.0033585,0.0040534,0.0044083,0.0064778,0.0069255,0.0043188,0.0061773,0.0024259,0.0037364,0.0041514,0.0048109,0.0051713,0.0056625,0.0041263,0.0048949,0.0021096,0.0028787,0.0037832,0.0026765,0.0024915,0.0047075,0.0037403,0.0050617,4.75e-4,0.041865,0.0053043,0.0034173,0.0021362,0.0039971,0.0047771,0.0055264,1.0808356,0.0075581,0.0050009,0.0085991,0.0090926,0.0053639,0.0053593,0.0105517,0.0058452,0.0062466,0.0074101,0.0017057,0.0035741,0.0037917,0.0127302,0.0162446,0.0167141,0.0035741
61,2.006e-4,2.452e-4,1.216e-4,1.443e-4,1.204e-4,1.786e-4,2.262e-4,2.371e-4,2.009e-4,5.214e-4,2.723e-4,2.194e-4,8.5e-5,2.421e-4,2.969e-4,1.365e-4,2.207e-4,1.483e-4,2.275e-4,1.807e-4,1.391e-4,2.52e-4,2.199e-4,1.212e-4,1.366e-4,2.065e-4,8.321e-4,8.296e-4,0.0018273,1.131e-4,0.0017287,5.236e-4,1.737e-4,2.977e-4,2.45e-4,2.65e-4,1.473e-4,1.984e-4,1.098e-4,1.245e-4,0.0020389,0.001262,1.788e-4,1.886e-4,2.368e-4,9.09e-5,2.366e-4,5.29e-5,3.403e-4,2.408e-4,1.168e-4,1.538e-4,2.327e-4,3.172e-4,5.098e-4,8.028e-4,1.0065095,2.976e-4,0.0011682,1.875e-4,2.965e-4,0.0243182,0.0032325,1.822e-4,3.151e-4,0.0038375,1.507e-4,2.701e-4,0.0015758,0.0048451,2.463e-4,0.0022034,2.701e-4
621,5.85e-5,2.851e-4,4.77e-5,4.03e-5,7.62e-5,7.1e-5,4.46e-5,7.91e-5,5.43e-5,4.494e-4,1.454e-4,9.02e-5,5.57e-5,1.13e-4,1.002e-4,4.46e-5,7.18e-5,4.95e-5,5.36e-5,4.32e-5,3.36e-5,9.67e-5,4.99e-5,4.6e-5,3.17e-5,5.14e-5,4.77e-5,3.37e-5,3.7e-5,3.01e-5,4.05e-5,3.356e-4,3.85e-5,1.72e-4,4.77e-5,5.21e-5,4.41e-5,7.58e-5,2.7e-5,2.94e-5,1.048e-4,1.004e-4,5.77e-5,5.05e-5,2.97e-4,2.94e-5,1.943e-4,6.7e-6,8.15e-5,6.13e-5,1.93e-5,3.97e-5,8.79e-5,5.13e-5,1.515e-4,8.091e-4,0.0016329,1.0123441,0.0138372,4.669e-4,9.96e-5,9.713e-4,1.593e-4,6.41e-5,5.28e-5,2.426e-4,7.67e-5,0.0041346,2.64e-5,0.0072527,5.87e-5,0.003122,0.0041346
622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6e-6,1.0006433,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,4.91e-5,5.73e-5,4.81e-5,4.12e-5,7.91e-5,3.55e-5,3.48e-5,5.36e-5,5.02e-5,1.207e-4,6.68e-5,6.28e-5,9.24e-5,6.64e-5,8.13e-5,3.85e-5,5.4e-5,4.27e-5,5.46e-5,4.67e-5,3.33e-5,7e-5,5.12e-5,5.77e-5,3.89e-5,5.37e-5,4.95e-5,1.8e-5,2.85e-5,3.44e-5,3.59e-5,6.884e-4,3.75e-5,3.039e-4,4.51e-5,4.26e-5,3.67e-5,4.87e-5,1.92e-5,2.51e-5,3.67e-5,7.88e-5,3.03e-5,7.34e-5,5.851e-4,3.57e-5,3.671e-4,5.8e-6,3.77e-5,7.23e-5,1.24e-5,4.22e-5,2.94e-5,5.24e-5,3.16e-5,1.258e-4,2.273e-4,4.34e-5,2.091e-4,1.0000307,3.14e-5,5.03e-5,4.88e-5,4.57e-5,5.52e-5,6.3e-5,1.207e-4,0.0088517,2.15e-5,9.322e-4,3.92e-5,4.282e-4,0.0088517
624,0,3e-7,0,0,0,1e-7,0,1e-7,0,4e-7,1e-7,1e-7,0,1e-7,1e-7,0,0,0,0,0,0,1e-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8e-7,1.7e-6,2e-7,1.6e-6,0,1.0000001,1e-7,1e-7,0,0,2e-7,0,0,0,7.8e-6,0,3.3e-6,0
711AS,0.0018029,6.52e-4,0.0018958,0.0020494,0.0016849,0.0015933,0.0019594,0.0022186,0.0023662,0.0027936,0.0023898,0.0020259,7.426e-4,0.0019602,0.0023758,0.0013032,0.0023694,0.0017081,0.002276,0.0019159,0.0017316,0.0025066,0.0025308,0.0015411,0.0012293,0.0023252,0.0049536,0.0046314,0.0040369,0.0020253,0.0032702,0.0019484,0.0035805,0.002842,0.0021632,0.0028498,0.002206,0.0029269,0.0015128,0.0026017,0.0961039,0.0559819,0.0042202,0.0048586,0.0052938,0.0017745,0.0065482,3.994e-4,0.0094242,0.0037678,0.0035929,0.004027,0.0070509,0.0102038,0.005236,0.0038191,0.0042405,0.0036748,0.0048958,0.0044839,0.0082035,1.1669186,0.0084838,0.0036316,0.0082576,0.0052772,0.0020095,0.0022383,0.0017799,0.0036703,0.0025886,0.0030905,0.0022383
713,7.757e-4,2.798e-4,7.053e-4,7.837e-4,9.04e-4,7.229e-4,9.009e-4,9.211e-4,0.001111,0.0010744,9.177e-4,7.704e-4,2.695e-4,6.879e-4,8.831e-4,4.671e-4,9.763e-4,6.627e-4,8.459e-4,6.136e-4,6.34e-4,9.196e-4,0.0010056,5.561e-4,4.579e-4,8.631e-4,0.0016919,5.762e-4,9.328e-4,4.303e-4,0.0014073,5.334e-4,6.13e-4,9.554e-4,5.173e-4,6.833e-4,4.019e-4,6.255e-4,3.485e-4,7.949e-4,7.769e-4,7.402e-4,0.0015091,0.001963,0.0022141,4.691e-4,0.0021723,1.449e-4,9.341e-4,0.0016874,0.0012352,0.0025714,0.0012841,0.0041577,0.0022083,0.0017655,0.0014414,0.0020438,9.957e-4,0.0011711,0.0015913,0.0014203,1.0019087,0.0019859,0.0023538,7.465e-4,0.0038469,4.738e-4,3.051e-4,0.0022006,0.0010389,0.0015432,4.738e-4
721,0.0013671,5.859e-4,0.0015557,0.0018848,0.0027994,0.0027288,0.0019334,0.0027941,0.0031867,0.0031542,0.0029654,0.0022097,7.575e-4,0.0021053,0.002546,0.0013145,0.0031935,0.0020687,0.0020827,0.0019176,0.0019954,0.0029406,0.0040244,0.0013173,0.0012172,0.0028301,0.0038314,0.0023985,0.0024879,0.0018778,0.0026757,0.0020484,0.0023046,0.0034077,0.0019432,0.0026417,0.0016979,0.0027867,0.0017303,0.0030719,0.0033444,0.0030902,0.0068596,0.0077279,0.0090847,0.0019216,0.0085713,5.364e-4,0.0130175,0.006628,0.0042561,0.0100286,0.0046709,0.0039316,0.0066237,0.0066195,0.0049016,0.0055586,0.0031641,0.00412,0.0036519,0.0030319,0.0043524,1.0025168,0.0063269,0.0033072,0.0075538,0.0063496,0.0014545,0.0033025,0.0030652,0.0035134,0.0063496
722,0.004788,0.0023916,0.0040038,0.0047963,0.0060669,0.0064347,0.0045317,0.0059325,0.0063884,0.0070708,0.0061518,0.00476,0.0016473,0.0049014,0.0056911,0.0029836,0.0063141,0.0041703,0.005449,0.0049285,0.0051407,0.0064537,0.006978,0.0033717,0.002875,0.0057664,0.010136300000000001,0.009146,0.0094645,0.0081021,0.0100692,0.0410367,0.0048375,0.0091278,0.0078929,0.0083972,0.0047782,0.0108202,0.0064401,0.0053026,0.0063582,0.0063729,0.0093107,0.0133419,0.0138659,0.0064963,0.0159947,0.001071,0.0385579,0.0173782,0.009189,0.0154038,0.0119252,0.0138826,0.0154782,0.0106815,0.0107796,0.0296975,0.0279795,0.0420713,0.020794,0.009177,0.0162109,0.0464364,1.0153766,0.0088075,0.0060142,0.0059915,0.0060975,0.0129343,0.0076848,0.009436,0.0059915
81,0.0062236,0.003409,0.00527,0.0071098,0.0063193,0.0082653,0.0100909,0.0099151,0.0153289,0.0170062,0.0128066,0.0089239,0.0039952,0.0093672,0.0103749,0.006001,0.0093893,0.0071754,0.0096091,0.0086404,0.0068444,0.0147484,0.0102428,0.0054717,0.0065849,0.0102449,0.0140316,0.0118117,0.0120418,0.009955,0.0094282,0.0094494,0.0069684,0.0207712,0.025222,0.0328743,0.0140703,0.0132545,0.0087521,0.0065576,0.0047021,0.0112838,0.0077463,0.0084071,0.0151273,0.0077675,0.0119033,0.0091739,0.0128278,0.0224723,0.0047226,0.0069593,0.0088916,0.0141339,0.0212723,0.0443451,0.0160256,0.009332,0.0189351,0.0108873,0.0078575,0.0104446,0.015549,0.0088667,0.0156999,1.0126114,0.011016,0.0311737,0.0087799,0.0234006,0.0199036,0.0206891,0.0311737
GFGD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
GFGN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
GFE,0.0018143,6.473e-4,9.921e-4,0.0013675,0.0010112,0.0011929,0.0014204,0.0018282,0.0015716,0.0025875,0.0020148,0.0021648,8.246e-4,0.0026133,0.0025925,0.0010949,0.0017696,0.0011932,0.0021261,0.0016409,0.0014832,0.0017989,0.0018412,0.0011168,0.0012542,0.0017082,0.0087244,0.0034431,0.0026177,0.001491,0.0045335,0.0014589,0.0012795,0.0375252,0.0055053,0.004132,0.0027559,0.0038928,0.0037888,0.0012072,0.0019891,0.0011006,0.0024933,0.0016803,0.0044583,4.907e-4,0.0029834,1.667e-4,0.0016006,0.0049314,9.874e-4,0.0012875,0.0016257,0.0012617,0.0018004,0.002208,0.0012887,0.0018622,0.0037734,0.0018951,0.0024801,0.0015551,0.0015894,0.0050383,0.007596,0.0012908,0.0010163,9.044e-4,1.0019639,0.0017979,0.0017359,0.0019632,9.044e-4
GSLG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
GSLE,8.294e-4,3.718e-4,6.912e-4,7.941e-4,5.381e-4,0.0029922,7.915e-4,0.0014356,0.0023464,0.0024299,0.0018707,0.001411,4.784e-4,0.0014413,0.0014652,9.925e-4,0.0017417,0.0012364,0.0020963,0.0022479,0.0011795,0.0025293,0.0017981,8.367e-4,0.0022225,0.0020284,0.0013574,0.002151,0.0018473,0.001035,0.0013092,8.481e-4,8.393e-4,0.0016017,0.0017532,0.0013317,0.0023068,0.0012884,0.0015357,5.948e-4,9.619e-4,8.39e-4,8.633e-4,8.657e-4,0.0012762,4.506e-4,9.847e-4,1.309e-4,0.003535,0.0042564,0.0015149,8.234e-4,0.0011456,0.0014362,0.0020943,0.0076171,0.0019394,0.001464,0.0022555,0.0029594,0.0016028,0.0014792,0.0032016,0.0034862,0.0024073,0.002126,0.0027858,0.0015781,0.0022921,0.003781,1.0071598,0.0033406,0.0015781
Used,0.0019266,0.0023541,0.0056681,0.0035914,0.0109525,0.0095531,0.0055823,0.0036451,0.0060376,0.1321357,0.0349159,0.0178377,0.0031244,0.0249223,0.0176636,0.0064941,0.0104684,0.0069219,0.0030646,0.0034823,0.0015931,0.0153643,0.0036255,0.0039858,0.0019112,0.0043981,0.001688,0.0013768,0.0014384,9.965e-4,0.001344,0.0015307,0.0024598,9.67e-4,0.0043161,0.0026544,0.0034171,0.0137653,0.0017761,6.918e-4,5.218e-4,0.0015498,0.0011957,6.611e-4,0.0012069,5.537e-4,0.00106,5.749e-4,0.0017243,0.0018822,4.361e-4,8.615e-4,0.0011296,0.0011403,0.0019037,0.0044706,0.0047904,9.851e-4,0.0017087,0.0011662,0.0016376,3.844e-4,0.0028902,0.0013634,0.0016618,0.0433263,0.0021906,0.0023575,0.0016691,0.0019939,0.0044764,1.0186108,0.0023575
Other,0.0051078,0.0025925,0.0051638,0.0044589,0.0084656,0.00333,0.003637,0.0053727,0.005359,0.0078622,0.0059861,0.0062989,0.0103321,0.0063926,0.0083956,0.0040459,0.0055441,0.0044933,0.0058844,0.0050757,0.0036226,0.0070946,0.0055701,0.0063356,0.0042716,0.0058016,0.005452,0.0018628,0.0030248,0.0037922,0.0038832,0.0780501,0.0040755,0.0343733,0.0048534,0.0046228,0.0039297,0.0048604,0.0020292,0.0027635,0.0039659,0.00874,0.0030316,0.0082542,0.0662988,0.0039752,0.0415479,6.21e-4,0.0037091,0.0080342,0.0013276,0.0046907,0.0031801,0.0058142,0.0031659,0.0030513,0.0026803,0.0018168,0.0027221,0.0033076,0.0024522,0.0040036,0.0040189,0.0046689,0.0060662,0.0050811,0.0135613,0.0050613,0.0022705,0.001986,0.0040521,0.004194,1.0050613
